,HWB,Heizlast,KWB,KÃ¼hllast,Strombedarf,maxLeistung,heizart
0,112.94944852269701,47.4000835501231,0.0,0.0,0.28064672311502487,0.165,Kein Gas
1,65.55853106115353,32.61237488694927,0.0,0.0,0.1542853767697188,0.153,Kein Gas
2,79.99407090671615,36.89422711378273,0.0,0.0,0.1679116809009572,0.049,Kein Gas
3,107.94992480715628,45.11246515848836,0.0,0.0,0.23413495819018612,0.07,Kein Gas
4,88.77476323614881,39.46720036680462,0.0,0.0,0.21976387615568763,0.419,Kein Gas
5,78.07738155068013,36.43473522668851,0.0,0.0,0.1658033181247406,0.079,Kein Gas
6,63.01894164581074,31.911558815763108,0.0,0.0,0.1430599146988874,0.369,Kein Gas
7,77.6531799483977,36.297301309600535,0.0,0.0,0.16315040768810118,0.08,Kein Gas
8,117.99490463708544,47.91347455058359,0.0,0.0,0.2600258166904001,0.142,Kein Gas
9,90.73077411798054,39.34286556747854,0.0,0.0,0.18033809727831202,0.045,Kein Gas
10,118.39496041478262,47.55998466618613,0.0,0.0,0.23844524599966543,0.061,Kein Gas
11,132.51871501699833,54.172886744886014,0.0,0.0,0.28415599903498806,0.104,Kein Gas
12,80.85662554867946,36.68476314620905,0.0,0.0,0.18704369393180403,0.349,Kein Gas
13,82.44863616100349,35.12975191547953,0.0,0.0,0.1661509676767633,0.03,Kein Gas
14,109.00393315674408,45.28411462976768,0.0,0.0,0.2408302129454384,0.13,Kein Gas
15,81.94269677164039,37.29273974635642,0.0,0.0,0.175515967116613,0.201,Kein Gas
16,73.06457708284267,34.406113790502324,0.0,0.0,0.14403451465473396,0.049,Kein Gas
17,84.34116073915487,37.85364563473179,0.0,0.0,0.171721231020331,0.108,Kein Gas
18,108.44612230626296,44.62894558719126,0.0,0.0,0.22574647361575906,0.074,Kein Gas
19,102.13686564095603,43.61170950151,0.0,0.0,0.2290600300775854,0.116,Kein Gas
20,101.94743912722261,43.24936758098748,0.0,0.0,0.22159074592810915,0.085,Kein Gas
21,86.5136670200757,38.69352575386342,0.0,0.0,0.18442012436864397,0.125,Kein Gas
22,95.24317336346728,41.176323526470526,0.0,0.0,0.1991819836396728,0.082,Kein Gas
23,125.91520142657181,45.071712077924566,0.0,0.0,0.2034518627883344,0.015,Kein Gas
24,128.49204692415344,50.45143211698687,0.0,0.0,0.2694348386972166,0.062,Kein Gas
25,115.02595958304767,46.51261431908243,0.0,0.0,0.23667391026460433,0.077,Kein Gas
26,74.83493447395064,35.3754132605157,0.0,0.0,0.16775975190919282,0.549,Kein Gas
27,109.98393941144104,45.829368975569416,0.0,0.0,0.2561684393552054,0.13,Kein Gas
28,115.8606770820677,47.05544436851974,0.0,0.0,0.24536618983142447,0.096,Kein Gas
29,109.92804780841787,45.10133590030621,0.0,0.0,0.255140842309753,0.112,Kein Gas
30,111.91089860830937,46.0720006638421,0.0,0.0,0.23521556185644799,0.093,Kein Gas
31,103.41734038295995,43.3983523706707,0.0,0.0,0.21677087126539424,0.099,Kein Gas
32,111.01926299114248,45.693990652521045,0.0,0.0,0.23450189513661984,0.071,Kein Gas
33,88.13582882826478,38.62923253905279,0.0,0.0,0.18001704493909693,0.088,Kein Gas
34,71.59375241076192,33.92317374497776,0.0,0.0,0.1593270195557237,0.15,Kein Gas
35,61.24972792241666,31.218092345891858,0.0,0.0,0.12425491686325342,0.089,Kein Gas
36,87.3595536222886,39.04203825879388,0.0,0.0,0.18692339802226085,0.107,Kein Gas
37,75.60707291892074,35.059388662272134,0.0,0.0,0.15038094223049028,0.062,Kein Gas
38,172.63345193376884,67.82569834765927,0.0,0.0,0.3388032330187844,0.047,Kein Gas
39,115.34663643348952,44.58590089343558,0.0,0.0,0.2221897458303829,0.027,Kein Gas
40,111.24877538805454,45.500823753725406,0.0,0.0,0.22689324521945173,0.049,Kein Gas
41,230.82773663942552,84.81606512295063,0.0,0.0,0.4101064826023601,0.016,Kein Gas
42,75.91590864948031,34.91997474010476,0.0,0.0,0.15104380110578144,0.066,Kein Gas
43,90.2084669237187,39.193685171896405,0.0,0.0,0.17884367778994756,0.053,Kein Gas
44,113.60997829641987,46.550886801150206,0.0,0.0,0.24008933863072623,0.067,Kein Gas
45,71.99930544374746,33.904557654161,0.0,0.0,0.1419156101126974,0.062,Kein Gas
46,96.65772664807886,41.604111558595264,0.0,0.0,0.20624200684730204,0.104,Kein Gas
47,70.39074148596504,33.64311314868311,1.0238547937311857,18.083000000000002,1.2871242326453682,4.114,Kein Gas
48,87.12059606180445,38.117044127658154,0.0,0.0,0.17055158104146992,0.054,Kein Gas
49,77.52086558451842,35.32324926028623,0.0,0.0,0.1533395845536201,0.067,Kein Gas
50,43.118200088197455,23.86500897271426,0.0,0.0,0.10532751630211579,0.494,Kein Gas
51,58.84457887637439,30.2017646157297,0.0,0.0,0.1178007362546016,0.124,Kein Gas
52,58.977018967408426,30.324816596464185,0.0,0.0,0.11609613045652359,0.17,Kein Gas
53,59.12642568456276,30.251411096824544,0.0,0.0,0.11634998875676762,0.12,Kein Gas
54,53.81859687221937,28.418665998789262,0.0,0.0,0.10879505812672974,0.189,Kein Gas
55,102.99424623898264,43.51887482006772,0.0,0.0,0.2139047188577177,0.104,Kein Gas
56,103.49956806131884,43.52096310628465,0.0,0.0,0.2274917489747414,0.104,Kein Gas
57,112.75717761160357,45.86517055508893,0.0,0.0,0.2320217892994316,0.081,Kein Gas
58,81.54000647878199,37.04181682254199,0.0,0.0,0.1700074108401625,0.057,Kein Gas
59,69.34209342281896,33.467799926766574,0.0,0.0,0.13819899351770212,0.109,Kein Gas
60,101.30560288959113,42.87075533509383,0.0,0.0,0.2194668025411225,0.138,Kein Gas
61,59.171447263459065,30.578119067740538,0.0,0.0,0.13134939070392304,0.856,Kein Gas
62,83.22262669446238,33.19188562841935,0.0,0.0,0.160268362628176,0.014,Kein Gas
63,63.68742159821083,29.58000883301113,0.0,0.0,0.12682864046559317,0.032,Kein Gas
64,96.1127891810256,37.15265344289852,0.0,0.0,0.194449134381859,0.038,Kein Gas
65,47.8570022301475,22.316167486861925,0.0,0.0,0.09676241969458424,0.028,Kein Gas
66,116.57898054644592,42.27977698686989,0.0,0.0,0.193333644027678,0.014,Kein Gas
67,86.60015908768104,38.90071478238746,0.9295875977412601,43.364000000000004,1.1816785488126464,10.678,Kein Gas
68,109.35865631556764,45.40149300781078,0.0,0.0,0.2379231215094135,0.082,Kein Gas
69,97.6540645394422,42.21569666898966,0.0,0.0,0.20330817752416808,0.104,Kein Gas
70,93.18363318274517,40.630564974404095,0.0,0.0,0.193191074129797,0.118,Kein Gas
71,114.98766766983233,46.76959627086674,0.0,0.0,0.24403657049491517,0.062,Kein Gas
72,64.07433312565993,31.603914116729673,0.0,0.0,0.121100167311434,0.068,Kein Gas
73,65.99676655239342,29.987290321768786,0.0,0.0,0.13433249021606453,0.049,Kein Gas
74,113.75296985389963,46.1380034237617,0.0,0.0,0.23306303054785707,0.08,Kein Gas
75,94.74870771335345,41.06584214480339,0.0,0.0,0.20141917929052247,0.089,Kein Gas
76,93.6902842849406,40.73555289959403,0.0,0.0,0.1933822025685637,0.117,Kein Gas
77,103.92842165665003,43.77030472730725,0.0,0.0,0.22501898343695126,0.083,Kein Gas
78,69.77137427166075,33.244518474221245,0.0,0.0,0.13315653853740395,0.071,Kein Gas
79,87.61185424934727,39.07127119710584,0.0,0.0,0.1894694674822616,0.112,Kein Gas
80,80.69067273135668,31.716082659478882,0.0,0.0,0.13620283018867924,0.009,Kein Gas
81,133.57253158717273,47.75715874588285,0.0,0.0,0.24298430386627712,0.012,Kein Gas
82,115.97276063547993,47.028040952603895,0.0,0.0,0.24274027622063157,0.06,Kein Gas
83,67.5631952935913,32.99524787389524,0.0,0.0,0.1313912593868518,0.086,Kein Gas
84,70.48878342497544,33.18551350162648,0.0,0.0,0.1364944631445436,0.042,Kein Gas
85,61.83650279280077,30.657859739338594,0.0,0.0,0.11448621331678341,0.066,Kein Gas
86,81.5308276281636,36.58745283771155,0.0,0.0,0.16762044023213118,0.04,Kein Gas
87,109.09632950322177,44.6133495413621,0.0,0.0,0.21864759436192138,0.078,Kein Gas
88,77.02124170513233,35.45131939925669,0.0,0.0,0.15326557531667664,0.063,Kein Gas
89,101.03464405653357,42.62402574882993,0.0,0.0,0.2075721795244099,0.093,Kein Gas
90,72.31538679133797,34.76247947292405,0.0,0.0,0.14993655388962354,0.067,Kein Gas
91,52.287080364690254,23.554349888729796,0.0,0.0,0.10096261666120379,0.02,Kein Gas
92,89.7918268759352,37.60312429106129,0.0,0.0,0.18393503554049337,0.061,Kein Gas
93,58.63197831598064,30.095224813775555,0.0,0.0,0.12548963291169324,0.463,Kein Gas
94,64.11624660452068,32.09751008542829,0.0,0.0,0.1252520062076925,0.124,Kein Gas
95,59.42941044588337,30.539474871532313,0.0,0.0,0.11758088386409199,0.157,Kein Gas
96,46.898547486540956,25.49357694397755,0.0,0.0,0.11794427453904384,0.33,Kein Gas
97,54.11527096612943,28.5508803233618,0.0,0.0,0.11395391564719531,0.188,Kein Gas
98,48.33910966168155,26.1437713206053,0.0,0.0,0.125848416989742,0.407,Kein Gas
99,52.94195228434402,27.994833671462608,0.0,0.0,0.1168286421381559,0.161,Kein Gas
100,47.806344753552416,26.274408826464814,0.0,0.0,0.1193712653744747,0.373,Kein Gas
101,89.44609918338958,39.39803903116224,0.0,0.0,0.18869566632538046,0.113,Kein Gas
102,90.5765830242296,39.73979495884139,0.0,0.0,0.19293318519509287,0.11,Kein Gas
103,101.30764748577806,37.56290780025056,0.0,0.0,0.183345599272404,0.026,Kein Gas
104,71.18546551487728,28.813588372411896,0.0,0.0,0.13484677087618266,0.015,Kein Gas
105,68.70776539908233,33.48750200074694,0.0,0.0,0.15054620391612866,0.447,Kein Gas
106,102.68614235118424,43.272611368096776,0.0,0.0,0.22062216958465392,0.134,Kein Gas
107,118.55873837162544,47.8352952421138,0.0,0.0,0.2555042818528003,0.083,Kein Gas
108,102.88308943034258,38.43380688854882,0.0,0.0,0.19844191625299862,0.042,Kein Gas
109,88.83510981793901,39.25374467530528,0.0,0.0,0.19106739903031617,0.111,Kein Gas
110,104.49648278163284,39.09458014695367,0.0,0.0,0.18985488494984645,0.025,Kein Gas
111,124.41556176193605,50.12605137200204,0.0,0.0,0.25902828793434335,0.06,Kein Gas
112,82.89946144245876,37.61773618236439,0.0,0.0,0.1855514417552755,0.157,Kein Gas
113,111.34130592393437,45.72362884675968,0.0,0.0,0.22965980640511646,0.081,Kein Gas
114,129.88278838090872,46.84256313460445,0.0,0.0,0.2308429148856653,0.013,Kein Gas
115,140.2748278837676,50.804772356350945,0.0,0.0,0.2386459564409927,0.009,Kein Gas
116,143.31135296446922,53.45000756263819,0.0,0.0,0.28474607380115197,0.03,Kein Gas
117,86.6979706911663,33.81241610943926,0.0,0.0,0.1671375774551205,0.025,Kein Gas
118,100.25838029993122,42.51947141364249,0.0,0.0,0.20468988647629932,0.074,Kein Gas
119,70.55227358745908,33.90276069545094,0.0,0.0,0.14124325498959875,0.062,Kein Gas
120,114.82298764559084,42.54873623902813,0.0,0.0,0.21160744628629688,0.011,Kein Gas
121,100.88805197364667,38.0173118712691,0.0,0.0,0.19196227139219324,0.02,Kein Gas
122,85.10235673982784,38.36775442235161,0.0,0.0,0.19007393104849976,0.143,Kein Gas
123,95.689466380045,41.341768964202096,0.0,0.0,0.2000390515937247,0.09,Kein Gas
124,88.1413508394989,39.31056211775094,0.0,0.0,0.18742227550123794,0.348,Kein Gas
125,116.47611228478368,47.198468256308544,0.0,0.0,0.23753202914298557,0.067,Kein Gas
126,97.2256446109815,37.01128838404072,0.0,0.0,0.18093883953003037,0.025,Kein Gas
127,79.58540731373381,34.26540984694196,0.0,0.0,0.20584201024139867,0.163,Kein Gas
128,78.88532676176274,34.208948303496,0.0,0.0,0.18576055675558795,0.166,Kein Gas
129,84.44725200802141,37.86230659489614,0.9802555925950962,196.074,1.2324092323723215,52.961,Kein Gas
130,90.8794952329153,39.88102561097022,0.0,0.0,0.20162389835137,0.166,Kein Gas
131,67.02922458731364,30.07480184030176,0.0,0.0,0.17973940149205053,0.479,Kein Gas
132,88.31368768873219,39.155744573208324,0.8771491359820398,30.748,1.140230510189562,7.36,Kein Gas
133,100.39546430288614,42.890681178968514,0.0,0.0,0.21381409588160952,0.081,Kein Gas
134,96.14668103578211,41.55236688471548,0.0,0.0,0.20383243400757645,0.083,Kein Gas
135,79.15196348261703,36.99141019003851,0.0,0.0,0.15729970075325742,0.039,Kein Gas
136,144.3630434667528,53.71186976031791,0.0,0.0,0.2562337990044274,0.026,Kein Gas
137,72.18956272742051,34.46413164443,0.0,0.0,0.14507708851737464,0.055,Kein Gas
138,66.14250111241454,32.5168884753853,0.0,0.0,0.12795437077788116,0.079,Kein Gas
139,84.50084063404894,37.89702450947195,0.0,0.0,0.19495322001063042,0.164,Kein Gas
140,125.27089835437651,45.87530146120017,0.0,0.0,0.21627476710644544,0.013,Kein Gas
141,70.59119892199259,29.005769362769,0.0,0.0,0.13165129494557581,0.007,Kein Gas
142,109.21889887530082,41.39040322184569,0.0,0.0,0.20450861941947843,0.003,Kein Gas
143,88.99939482703319,39.428896485872016,0.0,0.0,0.19033089971305073,0.131,Kein Gas
144,64.15215016553965,32.007558397195965,0.0,0.0,0.12767787840129974,0.078,Kein Gas
145,90.5844518603138,39.89098072373688,0.0,0.0,0.188143404123903,0.133,Kein Gas
146,67.56365060343282,33.10297372216468,0.0,0.0,0.12813484203030986,0.089,Kein Gas
147,89.08960937443801,39.44350663830868,0.0,0.0,0.18503940783936665,0.132,Kein Gas
148,76.5758238815643,35.85030717828518,0.0,0.0,0.1823090354073795,0.294,Kein Gas
149,79.52341436426504,36.66176105713051,0.0,0.0,0.17136751452674043,0.156,Kein Gas
150,69.48680076406544,33.76570218081541,0.0,0.0,0.16138123745333988,0.293,Kein Gas
151,78.70466022292486,36.36120781772431,0.0,0.0,0.18098699239473434,0.212,Kein Gas
152,99.71365919871702,42.667787342163486,0.0,0.0,0.21173279618197446,0.089,Kein Gas
153,98.96012616850521,37.61572334605789,0.0,0.0,0.1769609095554421,0.017,Kein Gas
154,114.81233236913899,46.339432588891974,0.0,0.0,0.23487642799704656,0.081,Kein Gas
155,112.44813002604448,45.639736316017235,0.0,0.0,0.23221128701252844,0.083,Kein Gas
156,108.303445806652,44.09149766992294,0.0,0.0,0.23093856528991694,0.069,Kein Gas
157,97.19314137161211,41.26079216859773,0.0,0.0,0.23234049640899843,0.194,Kein Gas
158,115.33361898634148,46.713998684253696,0.0,0.0,0.2355664132121838,0.08,Kein Gas
159,139.3990752622224,52.021710199208634,0.0,0.0,0.24906290658243005,0.015,Kein Gas
160,96.68679269826129,37.25960117149468,0.0,0.0,0.18478042358283447,0.017,Kein Gas
161,86.48313546622157,33.998274511613715,0.0,0.0,0.16773900770316474,0.024,Kein Gas
162,94.62992317535382,36.433727592811536,0.0,0.0,0.17875474984552356,0.02,Kein Gas
163,98.1291947707816,41.98515423291208,0.0,0.0,0.2180655412667236,0.114,Kein Gas
164,93.36802399127747,40.672775212067805,0.0,0.0,0.18317704019283512,0.262,Kein Gas
165,111.42018815453822,46.13430392678133,0.0,0.0,0.23936758090436056,0.062,Kein Gas
166,56.513811155213524,26.812355848842568,0.0,0.0,0.11243522219176569,0.098,Kein Gas
167,113.09131899769132,45.82261125863469,0.0,0.0,0.23748768102055898,0.079,Kein Gas
168,103.9500032786244,44.05378324496385,0.0,0.0,0.22598695222526563,0.078,Kein Gas
169,91.96343615226313,39.88389487561299,0.0,0.0,0.18502345139899726,0.088,Kein Gas
170,123.26402163093893,48.843828050968604,0.0,0.0,0.25054896865532794,0.086,Kein Gas
171,73.12807435901118,34.25502775045413,0.0,0.0,0.14489066751868576,0.073,Kein Gas
172,84.82678419289002,37.606432893056436,0.0,0.0,0.17697109311139186,0.043,Kein Gas
173,111.0961559496635,45.34341227189511,0.0,0.0,0.22925134609804873,0.085,Kein Gas
174,120.91377711764208,48.424293094165776,0.0,0.0,0.25971276504460095,0.064,Kein Gas
175,70.1275353937289,33.86287980014284,0.0,0.0,0.16259246023241655,0.549,Kein Gas
176,85.45106948702481,33.51843628985036,0.0,0.0,0.17810395367885493,0.037,Kein Gas
177,104.4858742714933,46.83393222189773,0.0,0.0,0.23825183793186644,0.128,Kein Gas
